variables (x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 d)
action moveeast
	x1 ([0.0])
	x2 (d ([0.0]) (x2 ([0.0]) (x3 ([0.0]) (x4 ([0.0]) (x5 ([0.0]) (x6 ([0.0]) (x7 ([0.0]) (x8 ([0.0]) (x9 ([0.0]) (x10 ([0.0]) (x11 ([0.0]) (x12 ([0.0]) (x13 ([0.0]) (x14 ([0.0]) (x15 ([0.0]) (x16 ([0.0]) (x17 ([0.0]) (x18 ([0.0]) (x19 ([0.0]) (x20 ([0.0]) (x1 ([1.0]) ([0.0]))))))))))))))))))))))
	x3 (d ([0.0]) (x1 ([0.0]) (x3 ([0.0]) (x4 ([0.0]) (x5 ([0.0]) (x6 ([0.0]) (x7 ([0.0]) (x8 ([0.0]) (x9 ([0.0]) (x10 ([0.0]) (x11 ([0.0]) (x12 ([0.0]) (x13 ([0.0]) (x14 ([0.0]) (x15 ([0.0]) (x16 ([0.0]) (x17 ([0.0]) (x18 ([0.0]) (x19 ([0.0]) (x20 ([0.0]) (x2 ([1.0]) ([0.0]))))))))))))))))))))))
	x4 (d ([0.0]) (x1 ([0.0]) (x2 ([0.0]) (x4 ([0.0]) (x5 ([0.0]) (x6 ([0.0]) (x7 ([0.0]) (x8 ([0.0]) (x9 ([0.0]) (x10 ([0.0]) (x11 ([0.0]) (x12 ([0.0]) (x13 ([0.0]) (x14 ([0.0]) (x15 ([0.0]) (x16 ([0.0]) (x17 ([0.0]) (x18 ([0.0]) (x19 ([0.0]) (x20 ([0.0]) (x3 ([1.0]) ([0.0]))))))))))))))))))))))
	x5 (d ([0.0]) (x1 ([0.0]) (x2 ([0.0]) (x3 ([0.0]) (x5 ([0.0]) (x6 ([0.0]) (x7 ([0.0]) (x8 ([0.0]) (x9 ([0.0]) (x10 ([0.0]) (x11 ([0.0]) (x12 ([0.0]) (x13 ([0.0]) (x14 ([0.0]) (x15 ([0.0]) (x16 ([0.0]) (x17 ([0.0]) (x18 ([0.0]) (x19 ([0.0]) (x20 ([0.0]) (x4 ([1.0]) ([0.0]))))))))))))))))))))))
	x6 (d ([0.0]) (x1 ([0.0]) (x2 ([0.0]) (x3 ([0.0]) (x4 ([0.0]) (x6 ([0.0]) (x7 ([0.0]) (x8 ([0.0]) (x9 ([0.0]) (x10 ([0.0]) (x11 ([0.0]) (x12 ([0.0]) (x13 ([0.0]) (x14 ([0.0]) (x15 ([0.0]) (x16 ([0.0]) (x17 ([0.0]) (x18 ([0.0]) (x19 ([0.0]) (x20 ([0.0]) (x5 ([1.0]) ([0.0]))))))))))))))))))))))
	x7 (d ([0.0]) (x1 ([0.0]) (x2 ([0.0]) (x3 ([0.0]) (x4 ([0.0]) (x5 ([0.0]) (x7 ([0.0]) (x8 ([0.0]) (x9 ([0.0]) (x10 ([0.0]) (x11 ([0.0]) (x12 ([0.0]) (x13 ([0.0]) (x14 ([0.0]) (x15 ([0.0]) (x16 ([0.0]) (x17 ([0.0]) (x18 ([0.0]) (x19 ([0.0]) (x20 ([0.0]) (x6 ([1.0]) ([0.0]))))))))))))))))))))))
	x8 (d ([0.0]) (x1 ([0.0]) (x2 ([0.0]) (x3 ([0.0]) (x4 ([0.0]) (x5 ([0.0]) (x6 ([0.0]) (x8 ([0.0]) (x9 ([0.0]) (x10 ([0.0]) (x11 ([0.0]) (x12 ([0.0]) (x13 ([0.0]) (x14 ([0.0]) (x15 ([0.0]) (x16 ([0.0]) (x17 ([0.0]) (x18 ([0.0]) (x19 ([0.0]) (x20 ([0.0]) (x7 ([1.0]) ([0.0]))))))))))))))))))))))
	x9 (d ([0.0]) (x1 ([0.0]) (x2 ([0.0]) (x3 ([0.0]) (x4 ([0.0]) (x5 ([0.0]) (x6 ([0.0]) (x7 ([0.0]) (x9 ([0.0]) (x10 ([0.0]) (x11 ([0.0]) (x12 ([0.0]) (x13 ([0.0]) (x14 ([0.0]) (x15 ([0.0]) (x16 ([0.0]) (x17 ([0.0]) (x18 ([0.0]) (x19 ([0.0]) (x20 ([0.0]) (x8 ([1.0]) ([0.0]))))))))))))))))))))))
	x10 (d ([0.0]) (x1 ([0.0]) (x2 ([0.0]) (x3 ([0.0]) (x4 ([0.0]) (x5 ([0.0]) (x6 ([0.0]) (x7 ([0.0]) (x8 ([0.0]) (x10 ([0.0]) (x11 ([0.0]) (x12 ([0.0]) (x13 ([0.0]) (x14 ([0.0]) (x15 ([0.0]) (x16 ([0.0]) (x17 ([0.0]) (x18 ([0.0]) (x19 ([0.0]) (x20 ([0.0]) (x9 ([1.0]) ([0.0]))))))))))))))))))))))
